cliente;IDUC;identificacao;classe;competencia;prioridade;score_final;valor_estimado_mes;valor_estimado_ano;energia_nao_faturada_mes;score_regra;score_anomalia;consumo_atual;media_hist;media_12m;queda_ratio;queda_yoy;peer_ratio;n_zeros_janela;baixa_renda;sazonal_prone;micro_geracao;sazonal;baseline_alto;origem;motivos
Cetril;CET000001;I***** | FEITAL;RESIDENCIAL;2025-12;ALTA;91.7;542.96;6515.52;503.0;100.0;76.3;2.0;2845.0;2985.0833333333335;100.0;100.0;0.0;0;0;0;0;0;1;regra;"Queda de consumo de 100% vs média (>=60%); Consumo 0% da média do sistema para a classe"
Cetril;CET000002;I***** | FEITAL;RURAL;2025-12;ALTA;90.6;542.96;6515.52;503.0;100.0;73.2;1.0;3035.3333333333335;2356.3333333333335;100.0;100.0;0.0;0;0;1;0;0;1;regra;"Queda de consumo de 100% vs mesmo mês do ano anterior (>=60%); Consumo 0% da média do sistema para a classe"
Cetril;CET000003;I***** | MORRO GRANDE;RESIDENCIAL;2025-12;ALTA;90.4;542.96;6515.52;503.0;100.0;72.6;0.0;3339.0;848.1666666666666;100.0;100.0;;1;1;0;0;0;1;regra;"Tarifa social com consumo muito alto (848 kWh/mês méd. 12m); Consumo zerou tendo histórico anterior"
Cetril;CET000004;I***** | VERAVA;RURAL;2025-12;ALTA;88.7;542.96;6515.52;503.0;100.0;67.8;501.0;2327.6666666666665;2306.4166666666665;78.0;80.0;22.0;0;0;1;0;0;1;regra;"Queda de consumo de 80% vs mesmo mês do ano anterior (>=60%); Consumo 22% da média do sistema para a classe"
Cetril;CET000005;P****** | PIRATUBA;RURAL;2025-12;ALTA;88.3;129.59;1555.08;120.0;100.0;66.5;40.0;2413.3333333333335;1603.3333333333333;98.0;75.0;2.0;0;0;1;0;0;0;regra;"Queda de consumo de 75% vs mesmo mês do ano anterior (>=60%); Consumo 2% da média do sistema para a classe"
Cetril;CET000006;I***** | RIO DE UNA;RESIDENCIAL;2025-12;ALTA;88.1;542.96;6515.52;503.0;100.0;65.9;275.0;1622.0;2242.75;83.0;;12.0;0;0;0;0;0;1;regra;"Queda de consumo de 83% vs média (>=60%); Consumo 12% da média do sistema para a classe"
Cetril;CET000007;I***** | CAPIM AZEDO;RURAL;2025-12;ALTA;88.1;542.96;6515.52;503.0;100.0;66.0;505.0;1755.3333333333333;2102.75;71.0;73.0;24.0;0;0;1;0;0;1;regra;"Queda de consumo de 73% vs mesmo mês do ano anterior (>=60%); Consumo 24% da média do sistema para a classe"
Cetril;CET000008;I***** | PARURU;SERVIÇOS PÚBLICO;2025-12;ALTA;85.7;542.96;6515.52;503.0;100.0;59.1;100.0;1283.3333333333333;1160.1666666666667;92.0;95.0;6.0;0;0;0;0;0;1;regra;"Queda de consumo de 92% vs média (>=60%); Consumo 6% da média do sistema para a classe"
Cetril;CET000009;I***** | VOTORANTIM;RESIDENCIAL;2025-12;ALTA;83.8;542.96;6515.52;503.0;100.0;53.7;100.0;700.0;1295.8333333333333;86.0;94.0;8.0;0;0;0;0;0;1;regra;"Queda de consumo de 86% vs média (>=60%); Consumo 8% da média do sistema para a classe"
Cetril;CET000010;I***** | RIO DE UNA;RESIDENCIAL;2025-12;ALTA;83.7;38.88;466.56;36.0;100.0;53.4;1.0;37.0;157.16666666666666;97.0;99.0;1.0;1;0;0;0;0;0;regra;"Queda de consumo de 97% vs média (>=60%); Consumo 1% da média do sistema para a classe"
Cetril;CET000011;I***** | CAMPO VERDE;RESIDENCIAL;2025-12;ALTA;83.0;542.96;6515.52;503.0;100.0;51.4;5.0;563.0;788.3333333333334;99.0;99.0;1.0;0;0;0;0;0;1;regra;"Queda de consumo de 99% vs média (>=60%); Consumo 1% da média do sistema para a classe"
Cetril;CET000012;I***** | VIEIRINHA;RESIDENCIAL;2025-12;ALTA;83.0;542.96;6515.52;503.0;100.0;51.6;326.0;1728.6666666666667;709.6666666666666;81.0;-39.0;46.0;0;1;0;0;0;1;regra;"Tarifa social com consumo muito alto (710 kWh/mês méd. 12m); Queda de consumo de 81% vs média (>=60%)"
Cetril;CET000013;I***** | FEITAL;RESIDENCIAL;2025-12;ALTA;82.7;542.96;6515.52;503.0;100.0;50.5;183.0;1152.0;1031.5;84.0;83.0;18.0;0;0;0;0;0;1;regra;"Queda de consumo de 84% vs média (>=60%); Consumo 18% da média do sistema para a classe"
Cetril;CET000014;I***** | SOROCAMIRIM;RESIDENCIAL;2025-12;ALTA;82.2;542.96;6515.52;503.0;100.0;49.0;5.0;639.3333333333334;258.4166666666667;99.0;85.0;4.0;0;0;0;0;0;1;regra;"Queda de consumo de 99% vs média (>=60%); Consumo 4% da média do sistema para a classe"
Cetril;CET000015;I***** | PIRATUBA;RURAL;2025-12;ALTA;82.1;144.71;1736.52;134.0;100.0;49.0;72.0;572.6666666666666;729.25;87.0;65.0;10.0;0;0;1;0;0;0;regra;"Queda de consumo de 65% vs mesmo mês do ano anterior (>=60%); Consumo 10% da média do sistema para a classe"
Cetril;CET000016;I***** | FEITAL;RESIDENCIAL;2025-12;ALTA;81.9;55.44;665.28;51.0;100.0;48.3;3.0;54.333333333333336;72.58333333333333;94.0;98.0;4.0;1;0;0;0;0;0;regra;"Queda de consumo de 94% vs média (>=60%); Consumo 4% da média do sistema para a classe"
Cetril;CET000017;I***** | MORRO GRANDE;RESIDENCIAL;2025-12;ALTA;81.8;542.96;6515.52;503.0;100.0;48.1;276.0;1106.6666666666667;1138.0833333333333;75.0;77.0;24.0;0;0;0;0;0;1;regra;"Queda de consumo de 75% vs média (>=60%); Consumo 24% da média do sistema para a classe"
Cetril;CET000018;I***** | MURUNDU;RURAL;2025-12;ALTA;81.3;191.15;2293.8;177.0;100.0;46.4;8.0;153.66666666666666;165.16666666666666;95.0;96.0;5.0;1;0;1;0;0;0;regra;"Queda de consumo de 96% vs mesmo mês do ano anterior (>=60%); Consumo 5% da média do sistema para a classe"
Cetril;CET000019;P****** | PIRATUBA;RESIDENCIAL;2025-12;ALTA;81.3;49.68;596.16;46.0;100.0;46.5;1.0;47.0;101.0;98.0;98.0;1.0;1;0;0;0;0;0;regra;"Queda de consumo de 98% vs média (>=60%); Consumo 1% da média do sistema para a classe"
Cetril;CET000020;I***** | SOROCAMIRIM;RURAL;2025-12;ALTA;81.2;329.38;3952.56;305.0;100.0;46.2;9.0;537.6666666666666;574.0833333333334;98.0;97.0;2.0;0;0;1;0;0;0;regra;"Queda de consumo de 97% vs mesmo mês do ano anterior (>=60%); Consumo 2% da média do sistema para a classe"
Cetril;CET000021;I***** | PIAI;RESIDENCIAL;2025-12;ALTA;81.2;463.65;5563.8;429.0;100.0;46.4;134.0;563.3333333333334;1193.25;76.0;90.0;11.0;0;0;0;0;0;0;regra;"Queda de consumo de 76% vs média (>=60%); Consumo 11% da média do sistema para a classe"
Cetril;CET000022;I***** | PIAI;RESIDENCIAL;2025-12;ALTA;80.7;542.96;6515.52;503.0;100.0;44.9;50.0;627.6666666666666;624.0833333333334;92.0;91.0;8.0;0;0;0;0;0;1;regra;"Queda de consumo de 92% vs média (>=60%); Consumo 8% da média do sistema para a classe"
Cetril;CET000023;I***** | PIAI;RESIDENCIAL;2025-12;ALTA;80.6;83.15;997.8;77.0;100.0;44.6;15.0;92.0;150.33333333333334;84.0;90.0;10.0;1;0;0;0;0;0;regra;"Queda de consumo de 84% vs média (>=60%); Consumo 10% da média do sistema para a classe"
Cetril;CET000024;I***** | PARURU;RESIDENCIAL;2025-12;ALTA;80.4;50.76;609.12;47.0;100.0;44.0;8.0;55.0;33.333333333333336;85.0;68.0;19.0;1;0;0;0;0;0;regra;"Queda de consumo de 85% vs média (>=60%); Consumo 19% da média do sistema para a classe"
Cetril;CET000025;I***** | LAGEADINHO;RESIDENCIAL;2025-12;ALTA;80.4;82.07;984.84;76.0;100.0;44.1;2.0;78.0;126.25;97.0;-100.0;2.0;1;0;0;0;0;0;regra;"Queda de consumo de 97% vs média (>=60%); Consumo 2% da média do sistema para a classe"
Cetril;CET000026;I***** | RESSACA;RESIDENCIAL;2025-12;ALTA;79.9;41.04;492.48;38.0;100.0;42.6;1.0;39.0;99.16666666666667;97.0;99.0;1.0;0;0;0;0;0;0;regra;"Queda de consumo de 97% vs média (>=60%); Consumo 1% da média do sistema para a classe"
Cetril;CET000027;I***** | MURUNDU;RESIDENCIAL;2025-12;ALTA;79.9;542.96;6515.52;503.0;80.0;79.6;0.0;2200.0;2454.1666666666665;100.0;100.0;0.0;2;0;0;0;0;1;regra;Consumo zerou tendo histórico anterior
Cetril;CET000028;I***** | CACHOEIRA;RESIDENCIAL;2025-12;ALTA;79.9;390.21;4682.52;361.0;100.0;42.6;6.0;367.3333333333333;428.5833333333333;98.0;98.0;1.0;0;0;0;0;0;0;regra;"Queda de consumo de 98% vs média (>=60%); Consumo 1% da média do sistema para a classe"
Cetril;CET000029;I***** | PAIOL GRANDE;RURAL;2025-12;ALTA;79.7;98.27;1179.24;91.0;100.0;42.0;16.0;40.0;146.41666666666666;60.0;85.0;11.0;1;0;1;0;0;0;regra;"Queda de consumo de 85% vs mesmo mês do ano anterior (>=60%); Consumo 11% da média do sistema para a classe"
Cetril;CET000030;I***** | SOROCAMIRIM;RESIDENCIAL;2025-12;ALTA;79.2;32.76;393.12;30.0;100.0;40.5;6.0;36.333333333333336;208.41666666666666;83.0;94.0;3.0;0;0;0;0;0;0;regra;"Queda de consumo de 83% vs média (>=60%); Consumo 3% da média do sistema para a classe"
Cetril;CET000031;I***** | COLÉGIO;RESIDENCIAL;2025-12;ALTA;79.2;223.54;2682.48;207.0;100.0;40.6;2.0;209.0;71.41666666666667;99.0;;3.0;1;0;0;0;0;0;regra;"Queda de consumo de 99% vs média (>=60%); Consumo 3% da média do sistema para a classe"
Cetril;CET000032;I***** | MORRO GRANDE;RESIDENCIAL;2025-12;ALTA;79.1;113.39;1360.68;105.0;100.0;40.4;3.0;108.0;138.83333333333334;97.0;-50.0;3.0;0;0;0;0;0;0;regra;"Queda de consumo de 97% vs média (>=60%); Consumo 3% da média do sistema para a classe"
Cetril;CET000033;I***** | PAIOL GRANDE;RESIDENCIAL;2025-12;ALTA;79.1;46.44;557.28;43.0;100.0;40.4;1.0;44.0;108.0;98.0;99.0;1.0;1;0;0;0;0;0;regra;"Queda de consumo de 98% vs média (>=60%); Consumo 1% da média do sistema para a classe"
Cetril;CET000034;I***** | SOROCAMIRIM;RURAL;2025-12;ALTA;79.0;542.96;6515.52;503.0;100.0;40.0;348.0;281.0;2190.0;-24.0;79.0;16.0;0;0;1;0;0;1;regra;"Queda de consumo de 79% vs mesmo mês do ano anterior (>=60%); Consumo 16% da média do sistema para a classe"
Cetril;CET000035;I***** | SOROCAMIRIM;RESIDENCIAL;2025-12;ALTA;78.9;49.32;591.84;46.0;100.0;39.6;2.0;47.666666666666664;70.41666666666667;96.0;94.0;3.0;1;0;0;0;0;0;regra;"Queda de consumo de 96% vs média (>=60%); Consumo 3% da média do sistema para a classe"
Cetril;CET000036;I***** | PAIOL GRANDE;RESIDENCIAL;2025-12;ALTA;78.9;62.64;751.68;58.0;100.0;39.6;20.0;78.0;84.5;74.0;-900.0;24.0;0;1;0;0;0;0;regra;"Queda de consumo de 74% vs média (>=60%); Consumo 24% da média do sistema para a classe"
Cetril;CET000037;I***** | VOTORANTIM;RESIDENCIAL;2025-12;ALTA;78.8;52.92;635.04;49.0;100.0;39.3;22.0;71.0;126.0;69.0;;17.0;1;0;0;0;0;0;regra;"Queda de consumo de 69% vs média (>=60%); Consumo 17% da média do sistema para a classe"
Cetril;CET000038;I***** | VARGEM DO SALTO;RESIDENCIAL;2025-12;ALTA;78.6;134.27;1611.24;124.0;100.0;38.9;3.0;127.33333333333333;194.91666666666666;98.0;99.0;2.0;0;0;0;0;0;0;regra;"Queda de consumo de 98% vs média (>=60%); Consumo 2% da média do sistema para a classe"
Cetril;CET000039;I***** | MURUNDU;RESIDENCIAL;2025-12;ALTA;78.3;241.18;2894.16;223.0;100.0;37.9;38.0;261.3333333333333;619.8333333333334;85.0;97.0;6.0;0;0;0;0;0;0;regra;"Queda de consumo de 85% vs média (>=60%); Consumo 6% da média do sistema para a classe"
Cetril;CET000040;I***** | PAIOL GRANDE;RURAL;2025-12;ALTA;78.2;435.21;5222.52;403.0;100.0;37.6;35.0;179.33333333333334;333.6666666666667;80.0;92.0;10.0;0;0;1;0;0;0;regra;"Queda de consumo de 92% vs mesmo mês do ano anterior (>=60%); Consumo 10% da média do sistema para a classe"
Cetril;CET000041;I***** | CAPIM AZEDO;RURAL;2025-12;ALTA;78.2;542.96;6515.52;503.0;100.0;37.6;100.0;590.3333333333334;529.3333333333334;83.0;85.0;19.0;0;0;1;0;0;1;regra;"Queda de consumo de 85% vs mesmo mês do ano anterior (>=60%); Consumo 19% da média do sistema para a classe"
Cetril;CET000042;I***** | GABRIEL;RESIDENCIAL;2025-12;ALTA;78.1;151.91;1822.92;141.0;100.0;37.4;6.0;146.66666666666666;226.08333333333334;96.0;97.0;3.0;0;0;0;0;0;0;regra;"Queda de consumo de 96% vs média (>=60%); Consumo 3% da média do sistema para a classe"
Cetril;CET000043;I***** | VOTORANTIM;RESIDENCIAL;2025-12;ALTA;78.1;542.96;6515.52;503.0;100.0;37.6;18.0;682.6666666666666;329.1666666666667;97.0;95.0;5.0;0;0;0;0;0;1;regra;"Queda de consumo de 97% vs média (>=60%); Consumo 5% da média do sistema para a classe"
Cetril;CET000044;I***** | CAMPO VERDE;RESIDENCIAL;2025-12;ALTA;78.0;32.04;384.48;30.0;100.0;37.1;6.0;35.666666666666664;79.75;83.0;93.0;8.0;0;1;0;0;0;0;regra;"Queda de consumo de 83% vs média (>=60%); Consumo 8% da média do sistema para a classe"
Cetril;CET000045;I***** | VOTORANTIM;RESIDENCIAL;2025-12;ALTA;78.0;25.56;306.72;24.0;100.0;37.1;7.0;30.666666666666668;101.83333333333333;77.0;92.0;7.0;0;0;0;0;0;0;regra;"Queda de consumo de 77% vs média (>=60%); Consumo 7% da média do sistema para a classe"
Cetril;CET000046;I***** | CAMPO VERDE;RESIDENCIAL;2025-12;ALTA;77.9;392.37;4708.44;363.0;100.0;36.9;4.0;367.3333333333333;319.5833333333333;99.0;99.0;1.0;0;0;0;0;0;0;regra;"Queda de consumo de 99% vs média (>=60%); Consumo 1% da média do sistema para a classe"
Cetril;CET000047;I***** | CACHOEIRA;RESIDENCIAL;2025-12;ALTA;77.9;227.86;2734.32;211.0;100.0;36.8;11.0;222.0;268.4166666666667;95.0;96.0;4.0;0;0;0;0;0;0;regra;"Queda de consumo de 95% vs média (>=60%); Consumo 4% da média do sistema para a classe"
Cetril;CET000048;I***** | VERAVA;RESIDENCIAL;2025-12;ALTA;77.9;403.17;4838.04;373.0;100.0;36.8;68.0;441.3333333333333;442.0;85.0;83.0;15.0;0;0;0;0;0;0;regra;"Queda de consumo de 85% vs média (>=60%); Consumo 15% da média do sistema para a classe"
Cetril;CET000049;I***** | LAGEADINHO;RESIDENCIAL;2025-12;ALTA;77.7;342.7;4112.4;317.0;100.0;36.3;67.0;384.3333333333333;380.1666666666667;83.0;87.0;18.0;0;0;0;0;0;0;regra;"Queda de consumo de 83% vs média (>=60%); Consumo 18% da média do sistema para a classe"
Cetril;CET000050;I***** | LAGEADINHO;RESIDENCIAL;2025-12;ALTA;77.7;87.83;1053.96;81.0;100.0;36.2;7.0;88.33333333333333;141.16666666666666;92.0;96.0;5.0;0;0;0;0;0;0;regra;"Queda de consumo de 92% vs média (>=60%); Consumo 5% da média do sistema para a classe"
Cetril;CET000051;I***** | CAMPO VERDE;RESIDENCIAL;2025-12;ALTA;77.7;143.63;1723.56;133.0;100.0;36.2;20.0;153.0;223.33333333333334;87.0;93.0;9.0;0;1;0;0;0;0;regra;"Queda de consumo de 87% vs média (>=60%); Consumo 9% da média do sistema para a classe"
Cetril;CET000052;I***** | RESSACA;RESIDENCIAL;2025-12;ALTA;77.7;34.56;414.72;32.0;100.0;36.1;11.0;43.0;119.58333333333333;74.0;96.0;12.0;1;0;0;0;0;0;regra;"Queda de consumo de 74% vs média (>=60%); Consumo 12% da média do sistema para a classe"
Cetril;CET000053;I***** | CUPIM;RESIDENCIAL;2025-12;ALTA;77.6;39.96;479.52;37.0;100.0;35.9;6.0;43.0;62.333333333333336;86.0;40.0;10.0;0;0;0;0;0;0;regra;"Queda de consumo de 86% vs média (>=60%); Consumo 10% da média do sistema para a classe"
Cetril;CET000054;I***** | CACHOEIRA;RESIDENCIAL;2025-12;ALTA;77.5;130.67;1568.04;121.0;100.0;35.6;5.0;126.0;175.25;96.0;96.0;3.0;0;0;0;0;0;0;regra;"Queda de consumo de 96% vs média (>=60%); Consumo 3% da média do sistema para a classe"
Cetril;CET000055;I***** | CACHOEIRA;RESIDENCIAL;2025-12;ALTA;77.4;240.1;2881.2;222.0;100.0;35.4;9.0;231.33333333333334;-536.4545454545455;96.0;99.0;2.0;0;0;0;0;0;0;regra;"Queda de consumo de 96% vs média (>=60%); Consumo 2% da média do sistema para a classe"
Cetril;CET000056;I***** | SOROCABUÇU;RESIDENCIAL;2025-12;ALTA;77.4;48.96;587.52;45.0;100.0;35.4;3.0;48.333333333333336;118.0;94.0;98.0;3.0;0;0;0;0;0;0;regra;"Queda de consumo de 94% vs média (>=60%); Consumo 3% da média do sistema para a classe"
Cetril;CET000057;I***** | PIRATUBA;RESIDENCIAL;2025-12;ALTA;77.3;147.23;1766.76;136.0;100.0;35.2;1.0;137.33333333333334;141.16666666666666;99.0;99.0;1.0;0;0;0;0;0;0;regra;"Queda de consumo de 99% vs média (>=60%); Consumo 1% da média do sistema para a classe"
Cetril;CET000058;I***** | CAMPO VERDE;RESIDENCIAL;2025-12;ALTA;77.2;83.87;1006.44;78.0;100.0;35.0;9.0;86.66666666666667;294.0;90.0;94.0;3.0;0;0;0;0;0;0;regra;"Queda de consumo de 90% vs média (>=60%); Consumo 3% da média do sistema para a classe"
Cetril;CET000059;I***** | VARGEM DO SALTO;RESIDENCIAL;2025-12;ALTA;77.2;58.68;704.16;54.0;100.0;34.7;9.0;63.333333333333336;223.58333333333334;86.0;96.0;4.0;0;0;0;0;0;0;regra;"Queda de consumo de 86% vs média (>=60%); Consumo 4% da média do sistema para a classe"
Cetril;CET000060;I***** | POTREIRO;RESIDENCIAL;2025-12;ALTA;77.1;125.63;1507.56;116.0;100.0;34.7;38.0;154.33333333333334;310.75;75.0;36.0;12.0;0;0;0;0;0;0;regra;"Queda de consumo de 75% vs média (>=60%); Consumo 12% da média do sistema para a classe"
Cetril;CET000061;I***** | VOTORANTIM;RESIDENCIAL;2025-12;ALTA;77.1;412.89;4954.68;382.0;100.0;34.4;68.0;450.3333333333333;378.75;85.0;84.0;18.0;0;0;0;0;0;0;regra;"Queda de consumo de 85% vs média (>=60%); Consumo 18% da média do sistema para a classe"
Cetril;CET000062;I***** | SALTO;RESIDENCIAL;2025-12;ALTA;77.0;53.28;639.36;49.0;100.0;34.3;6.0;55.333333333333336;79.5;89.0;94.0;8.0;1;0;0;0;0;0;regra;"Queda de consumo de 89% vs média (>=60%); Consumo 8% da média do sistema para a classe"
Cetril;CET000063;I***** | PIAI;RESIDENCIAL;2025-12;ALTA;77.0;315.7;3788.4;292.0;100.0;34.3;36.0;328.3333333333333;346.25;89.0;89.0;10.0;0;0;0;0;0;0;regra;"Queda de consumo de 89% vs média (>=60%); Consumo 10% da média do sistema para a classe"
Cetril;CET000064;I***** | CAMPO VERDE;RESIDENCIAL;2025-12;ALTA;76.9;136.43;1637.16;126.0;100.0;33.9;1.0;127.33333333333333;173.5;99.0;99.0;1.0;0;0;0;0;0;0;regra;"Queda de consumo de 99% vs média (>=60%); Consumo 1% da média do sistema para a classe"
Cetril;CET000065;P****** | PIRATUBA;RESIDENCIAL;2025-12;ALTA;76.7;31.32;375.84;29.0;100.0;33.5;13.0;42.0;93.08333333333333;69.0;91.0;14.0;0;1;0;0;0;0;regra;"Queda de consumo de 69% vs média (>=60%); Consumo 14% da média do sistema para a classe"
Cetril;CET000066;I***** | MURUNDU;RESIDENCIAL;2025-12;ALTA;76.7;406.05;4872.6;376.0;100.0;33.5;239.0;615.0;621.9166666666666;61.0;45.0;38.0;0;1;0;0;0;0;regra;"Tarifa social com consumo muito alto (622 kWh/mês méd. 12m); Queda de consumo de 61% vs média (>=60%)"
Cetril;CET000067;I***** | RESSACA;RESIDENCIAL;2025-12;ALTA;76.6;241.9;2902.8;224.0;100.0;33.1;1.0;225.0;261.1666666666667;100.0;100.0;0.0;0;0;0;0;0;0;regra;"Queda de consumo de 100% vs média (>=60%); Consumo 0% da média do sistema para a classe"
Cetril;CET000068;I***** | RIO DE UNA;RESIDENCIAL;2025-12;ALTA;76.6;333.7;4004.4;309.0;100.0;33.1;103.0;412.0;419.8333333333333;75.0;73.0;25.0;0;0;0;0;0;0;regra;"Queda de consumo de 75% vs média (>=60%); Consumo 25% da média do sistema para a classe"
Cetril;CET000069;I***** | CAMPO VERDE;RESIDENCIAL;2025-12;ALTA;76.5;318.22;3818.64;295.0;100.0;32.9;50.0;344.6666666666667;353.4166666666667;85.0;84.0;14.0;0;0;0;0;0;0;regra;"Queda de consumo de 85% vs média (>=60%); Consumo 14% da média do sistema para a classe"
Cetril;CET000070;I***** | RESSACA;RESIDENCIAL;2025-12;ALTA;76.5;336.22;4034.64;311.0;100.0;33.0;120.0;431.3333333333333;508.8333333333333;72.0;73.0;24.0;0;0;0;0;0;0;regra;"Queda de consumo de 72% vs média (>=60%); Consumo 24% da média do sistema para a classe"
Cetril;CET000071;I***** | RIO DE UNA;RESIDENCIAL;2025-12;ALTA;76.4;327.58;3930.96;303.0;100.0;32.6;37.0;340.3333333333333;326.75;89.0;85.0;11.0;0;0;0;0;0;0;regra;"Queda de consumo de 89% vs média (>=60%); Consumo 11% da média do sistema para a classe"
Cetril;CET000072;I***** | LAGEADINHO;RESIDENCIAL;2025-12;ALTA;76.3;335.86;4030.32;311.0;100.0;32.4;77.0;388.0;380.0833333333333;80.0;71.0;20.0;0;0;0;0;0;0;regra;"Queda de consumo de 80% vs média (>=60%); Consumo 20% da média do sistema para a classe"
Cetril;CET000073;I***** | COCAIS;RESIDENCIAL;2025-12;ALTA;76.3;219.22;2630.64;203.0;100.0;32.2;12.0;215.0;217.83333333333334;94.0;94.0;6.0;0;0;0;0;0;0;regra;"Queda de consumo de 94% vs média (>=60%); Consumo 6% da média do sistema para a classe"
Cetril;CET000074;I***** | PIAI;RESIDENCIAL;2025-12;ALTA;76.3;138.59;1663.08;128.0;100.0;32.3;2.0;130.33333333333334;215.33333333333334;98.0;96.0;2.0;0;0;0;0;0;0;regra;"Queda de consumo de 98% vs média (>=60%); Consumo 2% da média do sistema para a classe"
Cetril;CET000075;I***** | BOAVAS;RESIDENCIAL;2025-12;ALTA;76.3;27.0;324.0;25.0;100.0;32.3;8.0;33.0;130.16666666666666;76.0;95.0;6.0;0;0;0;0;0;0;regra;"Queda de consumo de 76% vs média (>=60%); Consumo 6% da média do sistema para a classe"
Cetril;CET000076;I***** | ROSARIAL;RESIDENCIAL;2025-12;ALTA;76.1;162.35;1948.2;150.0;100.0;31.8;11.0;161.33333333333334;164.16666666666666;93.0;94.0;7.0;0;0;0;0;0;0;regra;"Queda de consumo de 93% vs média (>=60%); Consumo 7% da média do sistema para a classe"
Cetril;CET000077;I***** | RIO DE UNA;RESIDENCIAL;2025-12;ALTA;76.1;80.27;963.24;74.0;100.0;31.7;5.0;79.33333333333333;108.83333333333333;94.0;97.0;5.0;0;1;0;0;0;0;regra;"Queda de consumo de 94% vs média (>=60%); Consumo 5% da média do sistema para a classe"
Cetril;CET000078;I***** | RIO DE UNA;RESIDENCIAL;2025-12;ALTA;76.0;160.19;1922.28;148.0;100.0;31.5;1.0;149.33333333333334;81.41666666666667;99.0;99.0;1.0;0;0;0;0;0;0;regra;"Queda de consumo de 99% vs média (>=60%); Consumo 1% da média do sistema para a classe"
Cetril;CET000079;I***** | PARURU;RESIDENCIAL;2025-12;ALTA;76.0;78.47;941.64;73.0;100.0;31.4;12.0;84.66666666666667;160.58333333333334;86.0;94.0;7.0;0;0;0;0;0;0;regra;"Queda de consumo de 86% vs média (>=60%); Consumo 7% da média do sistema para a classe"
Cetril;CET000080;I***** | PAES;RESIDENCIAL;2025-12;ALTA;76.0;108.35;1300.2;100.0;100.0;31.3;23.0;123.33333333333333;220.0;81.0;90.0;19.0;0;0;0;0;0;0;regra;"Queda de consumo de 81% vs média (>=60%); Consumo 19% da média do sistema para a classe"
Cetril;CET000081;I***** | SOROCAMIRIM;RESIDENCIAL;2025-12;ALTA;75.9;60.48;725.76;56.0;100.0;31.2;13.0;69.0;118.08333333333333;81.0;87.0;11.0;0;0;0;0;0;0;regra;"Queda de consumo de 81% vs média (>=60%); Consumo 11% da média do sistema para a classe"
Cetril;CET000082;I***** | VARGEM DO SALTO;COMERCIAL;2025-12;ALTA;75.9;42.48;509.76;39.0;100.0;31.0;11.0;50.333333333333336;53.416666666666664;78.0;89.0;21.0;0;0;0;0;0;0;regra;"Queda de consumo de 78% vs média (>=60%); Consumo 21% da média do sistema para a classe"
Cetril;CET000083;I***** | MORRO GRANDE;RESIDENCIAL;2025-12;ALTA;75.9;191.51;2298.12;177.0;100.0;31.2;21.0;198.33333333333334;172.25;89.0;87.0;12.0;0;0;0;0;0;0;regra;"Queda de consumo de 89% vs média (>=60%); Consumo 12% da média do sistema para a classe"
Cetril;CET000084;I***** | VERAVA;RESIDENCIAL;2025-12;ALTA;75.9;94.31;1131.72;87.0;100.0;31.2;24.0;111.33333333333333;135.0;78.0;79.0;18.0;0;0;0;0;0;0;regra;"Queda de consumo de 78% vs média (>=60%); Consumo 18% da média do sistema para a classe"
Cetril;CET000085;I***** | RESSACA;RESIDENCIAL;2025-12;ALTA;75.8;249.46;2993.52;231.0;100.0;30.8;6.0;237.0;242.5;97.0;91.0;2.0;0;0;0;0;0;0;regra;"Queda de consumo de 97% vs média (>=60%); Consumo 2% da média do sistema para a classe"
Cetril;CET000086;I***** | SOROCAMIRIM;RESIDENCIAL;2025-12;ALTA;75.8;233.98;2807.76;217.0;100.0;30.9;10.0;226.66666666666666;152.5;96.0;71.0;7.0;0;0;0;0;0;0;regra;"Queda de consumo de 96% vs média (>=60%); Consumo 7% da média do sistema para a classe"
Cetril;CET000087;I***** | LAGEADINHO;RESIDENCIAL;2025-12;ALTA;75.7;27.36;328.32;25.0;100.0;30.5;5.0;30.333333333333332;165.66666666666666;84.0;97.0;3.0;0;0;0;0;0;0;regra;"Queda de consumo de 84% vs média (>=60%); Consumo 3% da média do sistema para a classe"
Cetril;CET000088;I***** | CAMPO VERDE;RESIDENCIAL;2025-12;ALTA;75.7;93.95;1127.4;87.0;100.0;30.5;39.0;126.0;158.0;69.0;79.0;25.0;0;0;0;0;0;0;regra;"Queda de consumo de 69% vs média (>=60%); Consumo 25% da média do sistema para a classe"
Cetril;CET000089;I***** | RESSACA;RESIDENCIAL;2025-12;ALTA;75.6;200.51;2406.12;186.0;100.0;30.2;29.0;214.66666666666666;243.58333333333334;86.0;86.0;12.0;0;0;0;0;0;0;regra;"Queda de consumo de 86% vs média (>=60%); Consumo 12% da média do sistema para a classe"
Cetril;CET000090;I***** | TAVARES;RESIDENCIAL;2025-12;ALTA;75.6;350.98;4211.76;325.0;100.0;30.3;23.0;348.0;256.9166666666667;93.0;86.0;9.0;0;0;0;0;0;0;regra;"Queda de consumo de 93% vs média (>=60%); Consumo 9% da média do sistema para a classe"
